,Model,News-2,News-4,News-8,News-16,Custom News-2
0,DRNet,0.0,2.93858741573925,76.15561118694285,57.842107002478336,0.0
1,MLP,2.4972158104837323,111.40678283560335,131.60938189797176,282.1001544658508,1578.2405332810515
2,TARNET,0.0003844532076797371,2.93858741573925,63.277013636048636,60.92244019948579,967.4399908118379
