,Model,News-2,News-4,News-8,News-16,Custom News-2
0,DRNet,0.0,0.0008708924993114018,9.497050898868645,8.787073628240336,0.0
1,MLP,17.255524224890888,19.142136042393066,221.3048486601943,83.74887477595216,15868093.873149693
2,TARNET,0.0,1.932510455972001,0.323720948204812,8.786019179404947,5198175.448149691
