,Model,News-2,News-4,News-8,News-16,Custom News-2
0,DRNet,10.862058722930538,25.327246192865985,0.0,62.82403113304035,160.0
1,MLP,84.18095510271166,6.331811548216497,32.85732398137837,136.61249699483096,1496.3552592883057
2,TARNET,46.16374957245479,25.327246192865985,0.0,12.499191594139937,981.0842074306445
3,CF,13.577573403663171,27.487577700039488,95.29798337717143,201.35145237908176,1578.2988256155827
4,kNN,35.30169084952424,25.327246192865985,6.393140827962594,40.618001344442945,120.0
